StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Consent Y/N,Consent Y/N_DO,Q110,Q110_DO,Mental,Mental_DO,MeditationExp,MeditationExp_DO,FirstLanguage,EngLevel,EngLevel_DO,Ipip1,Ipip2,Ipip3,Ipip4,Ipip5,Ipip6,Ipip7,Ipip8,Ipip9,Ipip10,Ipip11,Ipip12,Ipip13,Ipip14,Ipip15,Ipip16,Ipip17,Ipip18,Ipip19,Ipip20,lock14b_First Click,lock14b_Last Click,lock14b_Page Submit,lock14b_Click Count,lock14d_First Click,lock14d_Last Click,lock14d_Page Submit,lock14d_Click Count,lock14f_First Click,lock14f_Last Click,lock14f_Page Submit,lock14f_Click Count,lock14h_First Click,lock14h_Last Click,lock14h_Page Submit,lock14h_Click Count,Q133_First Click,Q133_Last Click,Q133_Page Submit,Q133_Click Count,Q123_First Click,Q123_Last Click,Q123_Page Submit,Q123_Click Count,Q126_First Click,Q126_Last Click,Q126_Page Submit,Q126_Click Count,Q129_First Click,Q129_Last Click,Q129_Page Submit,Q129_Click Count,Stai1,Stai2,Stai3,Stai4,Stai5,Stai6,Stai7,Stai8,Stai9,Stai10,Stai11,Stai12,Stai13,Stai14,Stai15,Stai16,Stai17,Stai18,Stai19,Stai20,Sam1,Sam2,Sam3,Age,Gender,Gender_5_TEXT,Gender_DO,CountryBirth,CountryLive,Student,Student_DO,Univ,Job,FL_166_DO,FL_123_DO,Moderator-Neuroticism_DO,DVs_DO
2022-04-12 15:11:08,2022-04-12 15:12:00,0,100,52,1,2022-04-12 15:12:01,R_ux23tfeqT1MCsvv,anonymous,EN,1,1|2,1,2|1,4,1|4,1,2|1,Spanish,3,3|2|1|5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12 14:55:02,2022-04-12 15:16:50,0,100,1307,1,2022-04-12 15:16:50,R_UhwrCpGGX8mRCqB,anonymous,INDI,1,2|1,1,1|2,4,4|1,2,2|1,English,3,1|2|3|5,3,1,2,1,3,3,2,4,2,4,2,4,1,3,4,4,4,4,3,5,4.155,180.219,919.709,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,1,3,1,1,2,1,3,3,1,1,1,4,2,2,1,2,4,8,2,7,19,2,,6|2|4|5|3|1,United States,United States,2,1|2,University of southern indiana,,Condition1:Mindfulwalking,,NeuroticismIntro|Ipip18|Ipip5|Ipip3|Ipip15|Ipip17|Ipip7|Ipip16|Ipip2|Ipip8|Ipip19|Ipip6|Ipip20|Ipip10|Ipip9|Ipip13|Ipip14|Ipip1|Ipip4|Ipip12|Ipip11,StressIntro|Stai12|Stai9|Stai10|Stai13|Stai15|Stai3|Stai5|Stai19|Stai2|Stai7|Stai6|Stai17|Stai20|Stai14|Stai16|Stai8|Stai4|Stai18|Stai1|Stai11
2022-04-12 14:59:23,2022-04-12 15:20:40,0,100,1276,1,2022-04-12 15:20:40,R_2P4JGTfc10lFpHK,anonymous,WAYN,1,2|1,1,1|2,4,4|1,2,1|2,"English ",3,2|1|5|3,1,1,1,2,4,4,2,4,4,4,5,5,4,5,5,5,5,4,4,4,,,,,,,,,,,,,,,,,0,0,1.009,0,6.054,831.053,875.026,8,,,,,,,,,4,4,1,1,4,1,1,2,1,3,3,1,1,1,4,3,1,1,4,4,8,3,7,19,1,,4|3|1|5|6|2,"United States of America ","United States of America ",2,2|1,St. Olaf College,,Condition5:Bookchapter,Condition5a:Silverview,NeuroticismIntro|Ipip13|Ipip5|Ipip1|Ipip14|Ipip20|Ipip10|Ipip9|Ipip15|Ipip2|Ipip11|Ipip3|Ipip19|Ipip7|Ipip8|Ipip18|Ipip17|Ipip12|Ipip6|Ipip4|Ipip16,StressIntro|Stai5|Stai11|Stai12|Stai2|Stai9|Stai19|Stai1|Stai4|Stai3|Stai15|Stai13|Stai7|Stai20|Stai17|Stai18|Stai6|Stai14|Stai10|Stai8|Stai16
2022-04-12 15:28:29,2022-04-12 15:29:49,0,100,80,1,2022-04-12 15:29:50,R_1eIWHFkBWM4B3da,anonymous,FLOR,1,2|1,2,2|1,4,4|1,2,1|2,english,3,3|5|2|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12 15:29:53,2022-04-12 15:30:58,0,100,64,1,2022-04-12 15:30:58,R_10OUub49ftiMy6N,anonymous,FLOR,1,1|2,2,1|2,4,4|1,1,2|1,english,3,2|5|1|3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12 15:32:40,2022-04-12 15:33:28,0,100,48,1,2022-04-12 15:33:28,R_3xFXW90h3IWvFyV,anonymous,FLOR,1,1|2,1,1|2,4,4|1,1,2|1,English,3,5|2|3|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12 15:21:10,2022-04-12 15:39:20,0,100,1089,1,2022-04-12 15:39:21,R_1GB5FNp46xQiMUK,anonymous,WAYN,1,1|2,1,1|2,4,4|1,2,2|1,English,3,5|2|1|3,1,1,1,2,4,4,2,4,1,4,5,5,5,4,5,5,5,4,4,5,,,,,,,,,87.479,691.175,856.536,5,,,,,,,,,,,,,,,,,,,,,4,3,1,1,4,1,1,3,1,4,4,1,1,1,4,4,1,1,3,4,8,3,7,19,1,,2|6|5|1|3|4,Untied States,United States,2,1|2,St. Olaf College,,Condition3:Loving-kindness,,NeuroticismIntro|Ipip1|Ipip8|Ipip6|Ipip2|Ipip5|Ipip13|Ipip18|Ipip9|Ipip16|Ipip4|Ipip14|Ipip19|Ipip7|Ipip15|Ipip17|Ipip11|Ipip10|Ipip12|Ipip20|Ipip3,StressIntro|Stai13|Stai6|Stai17|Stai14|Stai18|Stai11|Stai19|Stai5|Stai3|Stai1|Stai15|Stai10|Stai8|Stai20|Stai9|Stai7|Stai16|Stai4|Stai2|Stai12
2022-04-05 15:38:33,2022-04-05 15:41:16,0,40,163,0,2022-04-12 15:41:24,R_WeANw0SXZrwix0t,anonymous,FRAS,1,2|1,1,2|1,4,4|1,2,1|2,english,3,3|1|5|2,4,4,4,4,5,4,3,4,4,5,4,4,4,2,2,2,3,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NeuroticismIntro|Ipip18|Ipip4|Ipip1|Ipip19|Ipip12|Ipip16|Ipip9|Ipip14|Ipip10|Ipip17|Ipip11|Ipip7|Ipip6|Ipip3|Ipip2|Ipip5|Ipip15|Ipip20|Ipip8|Ipip13,
2022-04-12 15:23:28,2022-04-12 15:42:46,0,100,1157,1,2022-04-12 15:42:46,R_3ee5k0qGBoY1f5Z,anonymous,EN,1,2|1,1,1|2,4,1|4,2,1|2,"Spanish ",3,1|5|3|2,2,1,1,3,3,3,2,4,4,4,2,2,2,3,4,4,4,4,3,4,,,,,,,,,,,,,,,,,0,0,1.007,0,,,,,511.19,527.717,868.459,2,,,,,2,4,2,2,3,1,1,3,1,3,2,2,1,2,2,3,2,2,2,3,6,5,8,23,2,,3|1|6|5|4|2,United States,United States,2,2|1,"University of Utah ",,Condition5:Bookchapter,Condition5b:TheOldMan,NeuroticismIntro|Ipip18|Ipip19|Ipip10|Ipip7|Ipip3|Ipip15|Ipip13|Ipip12|Ipip2|Ipip5|Ipip1|Ipip16|Ipip6|Ipip14|Ipip11|Ipip8|Ipip17|Ipip20|Ipip9|Ipip4,StressIntro|Stai20|Stai14|Stai11|Stai4|Stai9|Stai7|Stai3|Stai12|Stai6|Stai1|Stai2|Stai8|Stai18|Stai15|Stai10|Stai5|Stai13|Stai19|Stai17|Stai16
2022-04-12 14:11:42,2022-04-12 15:45:44,0,100,5641,1,2022-04-12 15:45:44,R_1LYimddEqmCRvZu,anonymous,HOUS,1,1|2,1,1|2,4,1|4,2,2|1,English,2,5|3|1|2,2,2,2,3,2,2,2,4,4,4,2,4,4,4,4,4,2,3,5,2,,,,,,,,,,,,,1.505,956.296,959.359,5,,,,,,,,,,,,,,,,,4,4,1,1,4,1,1,4,1,4,4,1,1,1,4,4,1,1,4,4,9,1,7,21,2,,3|5|6|1|4|2,United States,United States,2,2|1,"University of Houston ",,Condition4:BodyScan,,NeuroticismIntro|Ipip19|Ipip10|Ipip17|Ipip8|Ipip3|Ipip2|Ipip20|Ipip12|Ipip1|Ipip13|Ipip11|Ipip15|Ipip6|Ipip14|Ipip5|Ipip18|Ipip7|Ipip4|Ipip16|Ipip9,StressIntro|Stai15|Stai10|Stai16|Stai4|Stai17|Stai20|Stai18|Stai12|Stai11|Stai13|Stai8|Stai6|Stai5|Stai2|Stai7|Stai9|Stai14|Stai3|Stai19|Stai1
2022-04-12 15:50:33,2022-04-12 15:54:39,0,100,245,1,2022-04-12 15:54:39,R_3EA1TuEZi9w5CRC,anonymous,FLOR,1,2|1,2,1|2,1,1|4,2,2|1,Philippine Dialect- Bisaya,2,3|1|5|2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12 15:55:05,2022-04-12 15:56:05,0,100,60,1,2022-04-12 15:56:06,R_1FfSM2EGx1TCXa8,anonymous,FLOR,1,1|2,2,2|1,4,1|4,2,2|1,Philippine dialect- Bisaya,2,1|3|2|5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12 15:56:12,2022-04-12 15:56:22,0,100,10,1,2022-04-12 15:56:23,R_1etJ3vjbw2cNVQu,anonymous,FLOR,2,2|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12 15:33:40,2022-04-12 15:57:08,0,100,1407,1,2022-04-12 15:57:09,R_1CeIDHps6Jvm0GF,anonymous,FLOR,1,2|1,1,1|2,4,4|1,2,2|1,English,3,5|3|1|2,5,5,3,4,5,5,5,5,5,5,5,1,4,1,3,1,3,1,3,3,,,,,,,,,,,,,0,0,917.152,0,,,,,,,,,,,,,,,,,3,1,2,4,2,1,3,1,1,2,2,3,1,4,2,2,1,4,3,3,5,7,1,19,2,,2|4|5|1|3|6,United states,United States,2,2|1,"University of north Florida ",,Condition4:BodyScan,,NeuroticismIntro|Ipip3|Ipip10|Ipip13|Ipip14|Ipip6|Ipip7|Ipip11|Ipip5|Ipip19|Ipip20|Ipip17|Ipip4|Ipip9|Ipip12|Ipip8|Ipip1|Ipip2|Ipip16|Ipip15|Ipip18,StressIntro|Stai11|Stai8|Stai6|Stai18|Stai19|Stai1|Stai5|Stai3|Stai20|Stai9|Stai12|Stai10|Stai17|Stai15|Stai2|Stai13|Stai16|Stai7|Stai14|Stai4
2022-04-12 15:33:11,2022-04-12 15:59:49,0,100,1597,1,2022-04-12 15:59:49,R_1BvOsCO6rmE5y6J,anonymous,WURZ,1,2|1,1,2|1,4,4|1,2,2|1,German,2,5|3|2|1,5,4,4,5,4,5,3,4,4,4,2,2,2,2,2,2,4,2,3,4,,,,,0,0,932.679,0,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,2,3,2,2,3,1,3,2,1,2,2,3,3,2,2,3,3,6,2,5,21,2,,4|1|3|6|2|5,Germany,Germany,2,2|1,Julius-Maximilians-Universität Würzburg,,Condition2:Mindfulbreathing,,NeuroticismIntro|Ipip1|Ipip14|Ipip12|Ipip19|Ipip16|Ipip15|Ipip3|Ipip11|Ipip2|Ipip10|Ipip8|Ipip9|Ipip5|Ipip7|Ipip6|Ipip20|Ipip18|Ipip13|Ipip17|Ipip4,StressIntro|Stai6|Stai18|Stai12|Stai1|Stai19|Stai14|Stai11|Stai8|Stai3|Stai17|Stai9|Stai20|Stai13|Stai7|Stai15|Stai16|Stai4|Stai5|Stai2|Stai10
2022-04-12 16:13:05,2022-04-12 16:14:16,0,100,70,1,2022-04-12 16:14:17,R_XmQyQLlFARXdVTz,anonymous,NIOW,1,2|1,2,1|2,1,4|1,2,2|1,English,3,5|3|2|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12 15:56:27,2022-04-12 16:15:33,0,100,1146,1,2022-04-12 16:15:34,R_2y2sNNvfLXQmGc2,anonymous,FLOR,1,1|2,1,1|2,4,4|1,2,1|2,Philippine dialect- Bisaya,2,1|5|2|3,3,3,3,5,1,4,4,4,2,5,2,4,2,2,4,4,2,2,4,1,726.48,816.211,852.522,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1,1,3,1,1,2,1,3,2,1,1,1,3,3,1,3,2,4,6,3,8,22,2,,4|6|1|2|3|5,"Philippines ",United States,2,2|1,University of North Florida,,Condition1:Mindfulwalking,,NeuroticismIntro|Ipip20|Ipip6|Ipip2|Ipip12|Ipip14|Ipip5|Ipip19|Ipip11|Ipip18|Ipip16|Ipip1|Ipip17|Ipip4|Ipip8|Ipip3|Ipip7|Ipip10|Ipip9|Ipip13|Ipip15,StressIntro|Stai5|Stai7|Stai10|Stai17|Stai2|Stai4|Stai3|Stai19|Stai9|Stai13|Stai8|Stai20|Stai12|Stai15|Stai14|Stai16|Stai11|Stai6|Stai1|Stai18
2022-04-05 16:12:27,2022-04-05 16:28:08,0,1,940,0,2022-04-12 16:28:09,R_3JfNz5rN45CXGB8,anonymous,UTAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12 16:07:18,2022-04-12 16:30:16,0,100,1377,1,2022-04-12 16:30:17,R_3lt1T4qPdHsEIFN,anonymous,EN,1,2|1,1,1|2,4,4|1,2,2|1,English,3,1|5|2|3,4,2,2,5,3,4,3,2,4,4,2,4,2,4,3,4,2,2,3,5,,,,,,,,,,,,,,,,,0,0,1.013,0,,,,,,,,,911.088,911.088,911.983,1,4,3,1,1,3,1,1,3,1,4,3,1,1,1,4,3,1,2,3,4,7,1,5,19,1,,5|2|1|3|4|6,United States,United Stated,2,2|1,University of Utah,,Condition5:Bookchapter,Condition5c:Smith,NeuroticismIntro|Ipip18|Ipip7|Ipip11|Ipip1|Ipip15|Ipip13|Ipip5|Ipip16|Ipip6|Ipip14|Ipip8|Ipip10|Ipip20|Ipip9|Ipip3|Ipip17|Ipip12|Ipip2|Ipip4|Ipip19,StressIntro|Stai9|Stai10|Stai3|Stai12|Stai8|Stai16|Stai4|Stai1|Stai19|Stai2|Stai14|Stai7|Stai13|Stai20|Stai6|Stai18|Stai5|Stai11|Stai17|Stai15
2022-04-12 16:05:10,2022-04-12 16:30:54,0,100,1543,1,2022-04-12 16:30:54,R_1pzAQO04il3pVzO,anonymous,RYER,1,1|2,1,1|2,4,1|4,2,2|1,english,3,3|1|5|2,2,1,2,2,2,5,1,4,5,5,4,4,3,3,4,2,3,2,3,3,,,,,,,,,572.605,575.224,1039.561,7,,,,,,,,,,,,,,,,,,,,,2,4,2,1,1,1,2,2,1,3,3,3,2,2,1,1,2,3,1,1,5,6,6,19,2,,6|5|2|1|4|3,Canada,Canada,2,2|1,Ryerson,,Condition3:Loving-kindness,,NeuroticismIntro|Ipip12|Ipip20|Ipip11|Ipip10|Ipip4|Ipip9|Ipip17|Ipip14|Ipip6|Ipip8|Ipip19|Ipip3|Ipip1|Ipip5|Ipip16|Ipip13|Ipip7|Ipip2|Ipip18|Ipip15,StressIntro|Stai13|Stai18|Stai1|Stai3|Stai16|Stai11|Stai8|Stai4|Stai15|Stai9|Stai19|Stai6|Stai10|Stai7|Stai17|Stai12|Stai2|Stai14|Stai20|Stai5
2022-04-12 16:31:59,2022-04-12 16:33:09,0,100,70,1,2022-04-12 16:33:09,R_2YrMvEjoGW5qcVP,anonymous,IOWA,1,1|2,1,1|2,1,4|1,2,1|2,"English ",3,2|3|5|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12 16:33:31,2022-04-12 16:34:11,0,100,39,1,2022-04-12 16:34:11,R_2zSzYSuUSSWOvU5,anonymous,IOWA,1,1|2,1,1|2,1,4|1,2,1|2,"English ",3,1|2|5|3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12 16:35:15,2022-04-12 16:35:32,0,100,17,1,2022-04-12 16:35:32,R_2zSanHIaTNiK5v3,anonymous,NIOW,2,2|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12 15:46:54,2022-04-12 16:35:59,0,100,2944,1,2022-04-12 16:36:00,R_u1w0mCNom4OAwNz,anonymous,EN,1,1|2,1,1|2,1,4|1,2,1|2,"Spanish ",3,2|3|1|5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-05 16:39:29,2022-04-05 16:41:28,0,9,119,0,2022-04-12 16:41:33,R_33CL6eJbWX6zA95,anonymous,NEWF,1,1|2,2,1|2,1,4|1,2,2|1,English,3,1|3|2|5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-05 13:33:43,2022-04-05 16:43:06,0,8,11363,0,2022-04-12 16:43:15,R_RQv9qhPj00yY7HH,anonymous,UTAH,1,1|2,2,1|2,4,4|1,2,2|1,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12 17:06:09,2022-04-12 17:07:26,0,100,76,1,2022-04-12 17:07:27,R_yZVKBDoHmtuXpE5,anonymous,RYER,1,1|2,2,2|1,4,4|1,2,2|1,english,3,2|5|3|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-05 12:45:50,2022-04-05 17:12:38,0,33,16008,0,2022-04-12 17:12:42,R_1f17Q7KrEPUnWKG,anonymous,SPRI,1,2|1,1,1|2,4,4|1,2,1|2,English,3,3|2|5|1,2,2,3,4,3,4,1,3,3,4,2,4,4,2,4,3,2,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NeuroticismIntro|Ipip3|Ipip7|Ipip15|Ipip10|Ipip4|Ipip5|Ipip9|Ipip2|Ipip17|Ipip8|Ipip20|Ipip6|Ipip16|Ipip12|Ipip14|Ipip19|Ipip18|Ipip1|Ipip11|Ipip13,
2022-04-12 17:13:59,2022-04-12 17:15:20,0,100,80,1,2022-04-12 17:15:20,R_325vs1qWDwKsBN1,anonymous,EN,1,2|1,2,1|2,4,4|1,2,2|1,English,3,5|2|3|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12 16:55:11,2022-04-12 17:18:02,0,100,1370,1,2022-04-12 17:18:02,R_DIXOLv2gxW9mwlb,anonymous,EN,1,1|2,1,1|2,4,4|1,2,1|2,Spanish,3,2|1|5|3,2,2,1,3,4,4,3,4,3,5,1,4,2,4,4,4,3,3,2,5,0,0,908.109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,1,1,4,1,1,3,1,4,3,2,1,1,4,4,1,1,4,4,7,3,8,23,2,,2|4|5|6|1|3,United States,United States,2,1|2,"University of Utah ",,Condition1:Mindfulwalking,,NeuroticismIntro|Ipip18|Ipip4|Ipip7|Ipip13|Ipip19|Ipip1|Ipip8|Ipip16|Ipip20|Ipip12|Ipip10|Ipip2|Ipip3|Ipip14|Ipip6|Ipip11|Ipip15|Ipip17|Ipip5|Ipip9,StressIntro|Stai6|Stai1|Stai12|Stai11|Stai20|Stai13|Stai2|Stai5|Stai18|Stai14|Stai17|Stai16|Stai8|Stai7|Stai10|Stai19|Stai15|Stai3|Stai4|Stai9
2022-04-12 17:19:02,2022-04-12 17:21:21,0,100,138,1,2022-04-12 17:21:21,R_12SldjAEaz6zhCG,anonymous,EN,1,1|2,1,2|1,4,1|4,1,2|1,English,3,3|5|1|2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12 17:26:09,2022-04-12 17:29:34,0,100,204,1,2022-04-12 17:29:34,R_2qeNjAMMv1s1dUf,anonymous,SUNY,1,1|2,2,1|2,1,1|4,2,1|2,English,3,3|2|1|5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12 17:19:33,2022-04-12 17:40:14,0,100,1241,1,2022-04-12 17:40:15,R_12alkqf9JzM1quD,anonymous,EN,1,1|2,1,1|2,4,4|1,2,2|1,english,3,1|2|5|3,4,4,3,4,4,4,4,4,4,5,3,3,2,2,2,2,2,2,3,2,,,,,1.349,909.461,909.89,3,,,,,,,,,,,,,,,,,,,,,,,,,4,3,1,1,3,2,2,3,1,4,2,2,1,1,4,3,2,2,3,3,6,5,6,18,2,,6|3|1|4|2|5,United States,United States,2,2|1,university of utah,,Condition2:Mindfulbreathing,,NeuroticismIntro|Ipip15|Ipip12|Ipip7|Ipip3|Ipip17|Ipip10|Ipip4|Ipip2|Ipip8|Ipip5|Ipip16|Ipip13|Ipip1|Ipip20|Ipip6|Ipip14|Ipip19|Ipip18|Ipip9|Ipip11,StressIntro|Stai5|Stai17|Stai1|Stai11|Stai12|Stai14|Stai7|Stai2|Stai3|Stai6|Stai4|Stai13|Stai20|Stai15|Stai10|Stai19|Stai9|Stai8|Stai18|Stai16
2022-04-12 17:21:25,2022-04-12 17:47:21,0,100,1556,1,2022-04-12 17:47:22,R_1rqUeGInqJOJ4kq,anonymous,EN,1,1|2,1,1|2,4,4|1,2,1|2,English,3,1|3|5|2,2,1,1,2,2,4,2,4,2,4,4,5,2,3,4,4,3,2,4,2,,,,,,,,,0,0,895.829,0,,,,,,,,,,,,,,,,,,,,,4,3,1,1,4,1,1,3,1,4,2,1,1,2,4,3,1,1,3,3,7,4,4,19,1,,3|2|4|6|5|1,United States,United States,2,1|2,University of Utah,,Condition3:Loving-kindness,,NeuroticismIntro|Ipip10|Ipip6|Ipip11|Ipip18|Ipip20|Ipip15|Ipip8|Ipip3|Ipip5|Ipip7|Ipip13|Ipip12|Ipip4|Ipip2|Ipip17|Ipip9|Ipip16|Ipip19|Ipip1|Ipip14,StressIntro|Stai5|Stai11|Stai14|Stai9|Stai6|Stai16|Stai15|Stai19|Stai12|Stai20|Stai4|Stai17|Stai1|Stai3|Stai10|Stai18|Stai8|Stai7|Stai13|Stai2
2022-04-12 17:47:21,2022-04-12 17:51:36,0,100,254,1,2022-04-12 17:51:36,R_Wih3kLHvvaKi8NP,anonymous,LOYO,1,2|1,2,2|1,4,4|1,2,2|1,English,2,5|1|3|2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12 17:51:40,2022-04-12 17:52:23,0,100,43,1,2022-04-12 17:52:24,R_3CD7ZanoHSCWVYD,anonymous,LOYO,1,1|2,2,2|1,4,1|4,2,2|1,"english ",2,3|5|2|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12 17:44:52,2022-04-12 18:09:50,0,100,1497,1,2022-04-12 18:09:50,R_b9mtHUIU3l8jmtr,anonymous,IOWA,1,1|2,1,1|2,4,4|1,2,1|2,English,3,2|1|3|5,1,1,1,1,1,2,1,3,2,2,2,5,4,4,4,4,1,3,4,4,8.945,893.454,904.755,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,2,2,4,1,1,4,1,3,3,1,2,1,3,4,1,1,3,3,8,3,7,18,1,,4|1|2|6|3|5,United States of America,United States of America,2,2|1,"Iowa State University ",,Condition1:Mindfulwalking,,NeuroticismIntro|Ipip11|Ipip19|Ipip15|Ipip9|Ipip16|Ipip6|Ipip3|Ipip2|Ipip8|Ipip7|Ipip1|Ipip12|Ipip18|Ipip4|Ipip17|Ipip10|Ipip20|Ipip13|Ipip14|Ipip5,StressIntro|Stai13|Stai8|Stai6|Stai17|Stai9|Stai3|Stai2|Stai1|Stai7|Stai19|Stai15|Stai10|Stai11|Stai4|Stai12|Stai5|Stai18|Stai16|Stai14|Stai20
2022-04-12 17:49:44,2022-04-12 18:10:31,0,100,1246,1,2022-04-12 18:10:31,R_2ttyTG5mhObuQPM,anonymous,EN,1,2|1,1,2|1,4,1|4,2,1|2,English,3,1|5|3|2,3,1,2,3,2,2,2,3,3,2,3,4,3,3,4,4,3,4,4,5,,,,,,,,,,,,,,,,,0,0,1.015,0,0,0,915.935,0,,,,,,,,,2,2,2,1,3,1,1,2,1,3,3,1,1,2,2,3,1,1,3,3,6,4,5,48,1,,2|5|6|1|4|3,United States,United States,2,1|2,University of Utah,,Condition5:Bookchapter,Condition5a:Silverview,NeuroticismIntro|Ipip15|Ipip8|Ipip5|Ipip10|Ipip6|Ipip20|Ipip11|Ipip12|Ipip17|Ipip14|Ipip19|Ipip16|Ipip13|Ipip7|Ipip9|Ipip1|Ipip4|Ipip18|Ipip3|Ipip2,StressIntro|Stai20|Stai1|Stai3|Stai18|Stai2|Stai11|Stai19|Stai10|Stai8|Stai17|Stai4|Stai6|Stai14|Stai9|Stai16|Stai5|Stai7|Stai12|Stai15|Stai13
